Format,OpenLAP Export
Venue,FSAE Skidpad
Vehicle,FS EV
Driver,OpenLap
Device
Comment
Date,17/09/2025
Time,08:51:24
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,engine_efficiency,gear
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,engine_efficiency,gear
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,


2.317558,0.320000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
2.524905,0.340000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
2.732253,0.360000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
2.939600,0.380000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
3.146947,0.400000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
3.354294,0.420000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
3.561642,0.440000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
3.768989,0.460000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
3.976336,0.480000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
4.183684,0.500000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
4.391031,0.520000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
4.598379,0.540000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
4.805726,0.560000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
5.013073,0.580000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
5.220421,0.600000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
5.427768,0.620000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
5.635115,0.640000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
5.842463,0.660000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
6.049810,0.680000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
6.257157,0.700000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
6.464505,0.720000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
6.671852,0.740000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
6.879200,0.760000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
7.086547,0.780000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
7.293894,0.800000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
7.501242,0.820000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
7.708589,0.840000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
7.915936,0.860000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
8.123283,0.880000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
8.330631,0.900000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
8.537979,0.920000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
8.745325,0.940000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
8.952673,0.960000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
9.160021,0.980000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
9.367369,1.000000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
9.574715,1.020000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
9.782063,1.040000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
9.989409,1.060000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
10.196757,1.080000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
10.404105,1.100000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
10.611452,1.120000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
10.818799,1.140000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
11.026146,1.160000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
11.233493,1.180000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
11.440842,1.200000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
11.648190,1.220000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
11.855536,1.240000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
12.062883,1.260000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
12.270230,1.280000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
12.477577,1.300000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
12.684925,1.320000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
12.892273,1.340000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
13.099619,1.360000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
13.306968,1.380000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
13.514315,1.400000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
13.721663,1.420000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
13.929011,1.440000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
14.136358,1.460000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
14.343704,1.480000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
14.551052,1.500000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
14.758399,1.520000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
14.965746,1.540000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
15.173093,1.560000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
15.380442,1.580000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
15.587789,1.600000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
15.795135,1.620000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
16.002483,1.640000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
16.209829,1.660000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
16.417177,1.680000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
16.624525,1.700000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
16.831873,1.720000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
17.039219,1.740000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
17.246567,1.760000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
17.453915,1.780000,10.367368,0.000000,10.367368,1.136150,0.000000,11.778884,11.778884,0.025345,0.000000,0.000000,97.233536,9.723353,0.942311,-7.899950,-78.999504,116.764694,-37.765198,-3139.199951,-3147.099854,23.726585,6.447442,1315.807007,1948.839966,0.950000,1.000000
