Format,OpenLAP Export
Venue,Spa-Francorchamps
Vehicle,Formula 1 mod
Driver,OpenLap
Device
Comment
Date,13/09/2025
Time,16:12:16
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear
3051.505127,49.500000,88.862190,439.821625,55.216537,0.089394,6.234951,4.936048,7.952328,1.000000,0.000000,0.000000,2.983300,0.298330,0.882318,-8963.673828,-2240.918457,5878.754395,-15.325645,-6361.970703,-15325.645508,1939.989014,307.388306,360032.687500,11184.707031,1.000000
3052.611816,49.520000,88.862190,439.746796,55.341377,0.090283,6.249044,4.996400,8.000926,1.000000,0.000000,0.000000,3.007085,0.300709,0.893106,-9004.251953,-2251.062988,5898.099609,-15.366223,-6361.970703,-15366.222656,1946.372803,308.399811,362034.312500,11209.996094,1.000000
3053.720947,49.540001,88.862190,439.671814,55.466488,0.091095,6.263133,5.052761,8.047199,1.000000,0.000000,0.000000,3.028232,0.302823,0.903181,-9045.010742,-2261.252686,5917.487305,-15.406981,-6361.970703,-15406.980469,1952.770752,309.413544,364045.375000,11235.338867,1.000000
3054.832520,49.560001,88.862190,439.596619,55.591885,0.091865,6.277216,5.106962,8.092258,1.000000,0.000000,0.000000,3.047864,0.304786,0.912870,-9085.952148,-2271.488037,5936.918457,-15.447922,-6361.970703,-15447.921875,1959.182983,310.429565,366065.968750,11260.739258,1.000000
3055.946777,49.580002,88.862190,439.521271,55.717575,0.092626,6.291298,5.160889,8.137275,1.000000,0.000000,0.000000,3.067119,0.306712,0.922509,-9127.079102,-2281.769775,5956.394531,-15.489050,-6361.970703,-15489.049805,1965.610229,311.447906,368096.968750,11286.197266,1.000000
3057.063232,49.599998,88.862190,439.445740,55.843517,0.093415,6.305371,5.216646,8.183591,1.000000,0.000000,0.000000,3.087241,0.308724,0.932475,-9168.387695,-2292.096924,5975.910645,-15.530359,-6361.970703,-15530.358398,1972.050537,312.468384,370138.187500,11311.709961,1.000000
3058.182861,49.619999,88.862190,439.370087,55.969791,0.094274,6.319443,5.276508,8.232684,1.000000,0.000000,0.000000,3.109550,0.310955,0.943176,-9209.900391,-2302.475098,5995.477051,-15.571872,-6361.970703,-15571.872070,1978.507568,313.491516,372190.156250,11337.287109,1.000000
3059.304688,49.639999,88.862190,439.294250,56.096329,0.095236,6.333510,5.342439,8.285852,1.000000,0.000000,0.000000,3.135186,0.313519,0.954961,-9251.593750,-2312.898438,6015.084961,-15.613564,-6361.970703,-15613.564453,1984.978271,314.516754,374251.500000,11362.918945,1.000000
3060.429199,49.660000,88.862190,439.218201,56.223137,0.096340,6.347571,5.416571,8.344543,1.000000,0.000000,0.000000,3.165352,0.316535,0.968212,-9293.471680,-2323.367920,6034.736328,-15.655442,-6361.970703,-15655.441406,1991.462891,315.544250,376322.750000,11388.606445,1.000000
3061.555908,49.680000,88.862190,439.141968,56.350243,0.097623,6.361627,5.501096,8.410293,1.000000,0.000000,0.000000,3.201262,0.320126,0.983321,-9335.538086,-2333.884521,6054.431641,-15.697508,-6361.970703,-15697.508789,1997.962402,316.574097,378404.531250,11414.352539,1.000000
3062.685303,49.700001,88.862190,439.065613,56.477612,0.099123,6.375677,5.598247,8.484715,1.000000,0.000000,0.000000,3.244144,0.324414,1.000687,-9377.787109,-2344.446777,6074.168457,-15.739758,-6361.970703,-15739.757812,2004.475586,317.606079,380496.468750,11440.152344,1.000000
3063.817139,49.720001,88.862190,438.989075,56.605270,0.100880,6.389722,5.710346,8.569557,1.000000,0.000000,0.000000,3.295248,0.329525,1.020724,-9420.226562,-2355.056641,6093.950195,-15.782198,-6361.970703,-15782.197266,2011.003540,318.640442,382598.375000,11466.010742,1.000000
3064.951660,49.740002,88.862190,438.912354,56.733208,0.103080,6.403761,5.848090,8.672292,1.000000,0.000000,0.000000,3.360618,0.336062,1.045346,-9462.853516,-2365.713379,6113.775391,-15.824823,-6361.970703,-15824.824219,2017.545776,319.677032,384710.125000,11491.925781,1.000000
3066.088867,49.759998,88.862190,438.835480,56.861416,0.108387,6.417791,6.163079,8.898266,1.000000,0.000000,0.000000,3.526738,0.352674,1.101650,-9505.671875,-2376.417969,6133.641602,-15.867641,-6361.970703,-15867.642578,2024.101807,320.715851,386832.000000,11517.895508,1.000000
3067.228271,49.779999,88.862190,438.758392,56.989925,0.117598,6.431816,6.702125,9.290585,1.000000,0.000000,0.000000,3.819007,0.381901,1.198005,-9548.690430,-2387.172607,6153.555664,-15.910662,-6361.970703,-15910.662109,2030.673340,321.757080,388965.781250,11543.927734,1.000000
3068.370605,49.799999,88.862190,438.681152,57.118710,0.130205,6.445833,7.437478,9.844626,1.000000,0.000000,0.000000,4.220175,0.422018,1.329449,-9591.896484,-2397.974121,6173.511719,-15.953868,-6361.970703,-15953.867188,2037.258789,322.800537,391109.312500,11570.013672,1.000000
3069.515625,49.820000,88.862190,438.603760,57.247765,0.145812,6.459843,8.347816,10.558556,1.000000,0.000000,0.000000,4.716852,0.471685,1.492172,-9635.291016,-2408.822754,6193.509766,-15.997262,-6361.970703,-15997.261719,2043.858154,323.846222,393262.812500,11596.155273,1.000000
3070.662842,49.839996,88.862190,438.526154,57.377113,0.164018,6.473846,9.411302,11.425864,1.000000,0.000000,0.000000,5.295564,0.529556,1.682270,-9678.880859,-2419.720215,6213.553711,-16.040852,-6361.970703,-16040.851562,2050.472656,324.894287,395426.500000,11622.356445,1.000000
3071.812744,49.860001,88.862190,438.448395,57.506737,0.184409,6.487843,10.605099,12.434135,1.000000,0.000000,0.000000,5.942492,0.594249,1.895661,-9722.657227,-2430.664307,6233.638672,-16.084629,-6361.970703,-16084.627930,2057.100830,325.944489,397600.750000,11648.612305,1.000000
3072.965332,49.880001,88.862190,438.370453,57.636623,0.206566,6.501830,11.905857,13.565898,1.000000,0.000000,0.000000,6.643743,0.664374,2.128172,-9766.623047,-2441.655762,6253.766113,-16.128593,-6361.970703,-16128.594727,2063.742920,326.996918,399785.562500,11674.922852,1.000000
3074.120605,49.900005,88.862190,438.292358,57.766819,0.230144,6.515810,13.294933,14.806748,1.000000,0.000000,0.000000,7.387673,0.738767,2.376469,-9810.799805,-2452.699951,6273.940918,-16.172771,-6361.970703,-16172.770508,2070.400391,328.051819,401981.531250,11701.295898,1.000000
3075.278320,49.919998,88.862190,438.214050,57.897270,0.254559,6.529778,14.738745,16.121962,1.000000,0.000000,0.000000,8.155508,0.815551,2.634551,-9855.162109,-2463.790527,6294.155273,-16.217133,-6361.970703,-16217.132812,2077.071045,329.108734,404187.312500,11727.718750,1.000000
3076.438477,49.939999,88.862190,438.135590,58.028011,0.279337,6.543739,16.209963,17.482456,1.000000,0.000000,0.000000,8.932022,0.893202,2.897531,-9899.724609,-2474.931152,6314.415039,-16.261696,-6361.970703,-16261.695312,2083.756836,330.168091,406403.812500,11754.202148,1.000000
3077.601562,49.959999,88.862190,438.056946,58.159042,0.304019,6.557693,17.682026,18.860054,1.000000,0.000000,0.000000,9.702506,0.970251,3.160662,-9944.483398,-2486.120850,6334.719238,-16.306454,-6361.970703,-16306.453125,2090.457275,331.229797,408631.468750,11780.744141,1.000000
3078.767334,49.979996,88.862190,437.978119,58.290344,0.328136,6.571637,19.127560,20.225670,1.000000,0.000000,0.000000,10.452044,1.045205,3.419051,-9989.432617,-2497.358154,6355.065430,-16.351404,-6361.970703,-16351.404297,2097.171631,332.293640,410869.562500,11807.340820,1.000000
3079.935303,50.000000,88.862190,437.899139,58.421906,0.351211,6.585570,20.518536,21.549656,1.000000,0.000000,0.000000,11.165607,1.116561,3.667688,-10034.571289,-2508.642822,6375.451172,-16.396544,-6361.970703,-16396.542969,2103.898926,333.359619,413117.593750,11833.990234,1.000000
3081.106201,50.020000,88.862190,437.819916,58.553764,0.372621,6.601620,21.818537,22.795540,1.000000,0.000000,0.000000,11.823423,1.182342,3.900063,-10079.920898,-2519.980225,6395.884766,-16.441797,-6361.875977,-16441.796875,2110.642090,334.427979,415376.750000,11860.699219,1.000000
3082.279785,50.040001,88.862190,437.740570,58.686020,0.392513,6.639032,23.035419,23.973328,1.000000,0.000000,0.000000,12.430529,1.243053,4.117581,-10125.510742,-2531.377686,6416.377930,-16.486332,-6360.820312,-16486.332031,2117.404785,335.499573,417648.968750,11887.488281,1.000000
3083.456055,50.060001,88.862190,437.661041,58.818996,0.412499,6.676529,24.263266,25.165401,1.000000,0.000000,0.000000,13.038189,1.303819,4.337059,-10171.451172,-2542.862793,6436.984375,-16.531178,-6359.726562,-16531.179688,2124.204834,336.577026,419940.187500,11914.425781,1.000000
3084.635254,50.080002,88.862190,437.574768,58.952721,0.432818,6.714114,25.516239,26.385063,1.000000,0.000000,0.000000,13.653925,1.365393,4.561028,-10217.753906,-2554.438477,6457.706055,-16.576347,-6358.594727,-16576.347656,2131.042969,337.660522,422249.937500,11941.512695,1.000000
3085.816406,50.099998,88.862190,437.482758,59.087151,0.453382,6.751778,26.789362,27.627247,1.000000,0.000000,0.000000,14.274954,1.427495,4.788599,-10264.403320,-2566.100830,6478.537109,-16.621826,-6357.423828,-16621.824219,2137.916992,338.749725,424577.562500,11968.743164,1.000000
3087.000488,50.119999,88.862190,437.390533,59.222324,0.474117,6.768721,28.078299,28.882633,1.000000,0.000000,0.000000,14.898839,1.489884,5.018996,-10311.413086,-2577.853271,6498.964355,-16.668655,-6357.240234,-16668.654297,2144.657959,339.817780,426889.718750,11996.123047,1.000000
